OTU,Domain,Phylum,Class,Order,Family,Genus,Species
a6edf843d3ea94c0111d64874a5cce23,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
1a39ef4d4cc12a575d28240454292d39,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
a1e8fa809b56df27637499c27b93fc46,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter,
ed183f6f92a07532457bad54f7a8e716,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,uncultured_bacterium
bc09e12d3a12225a49e8fab0386610ef,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
a49f05ff53dc32d44798774a445096e6,Unassigned,,,,,,
e4a9c1dc7739105bfbd086ec4faf137a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,1174-901-12,
450432bce501e6e00f34453e37e90416,Unassigned,,,,,,
fc81a644bd37e00be9c3bbb9d1160776,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,,
fd92b3021cba365e960dd24aa70b1305,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
61f7f5f1e3c0b18d5e9c6a49171c15ad,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
abd6921e5ca6ddb39379fd6b49e8cfca,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_bacterium
a4c9643c5454e5faacd49270289a3bb7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
041e14b0b7e1806dda111a61758deb11,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
6d2abe8a7cee9c7a777ba88abf7fa12f,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,,
94cd5fd2c554c0fc93b3879bac051488,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
f140dab958c4150d0cbc87aeb30cc835,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,
555379823479150fe3c48c5ee742c383,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Cryptosporangiaceae,Cryptosporangium,
4684a1c386f832cb8d51c2aa5a23f764,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
e63372e5494947074e4741632d12b2d8,Unassigned,,,,,,
3c2a81f7fa2a434bf3d16efe4c3e6895,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
a93031658b02ceffd865deaf38e86a46,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,
67f72de07eb42a0c0de76102d24dc363,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,
cafe47587e795b7cc18670bc60c43600,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium
f867855d1e4e7bb468bfb03936246191,Unassigned,,,,,,
b80b1f940d82a401a1ea83bf30143d06,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
2c0f85394e519e893b69090f31a1ee18,Unassigned,,,,,,
0551bb63d550ae8c8f89dacebda76822,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,
f744caa7b1ec2e82a57c679b8674840e,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,,
7e01c47f728ec1cfac8e031923f3eca3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
660ce7c82f90add711acc76843310839,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,uncultured_bacterium
20d91560943ac17436d7115a6a76a595,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,uncultured_bacterium
8b363707a432074892edf578445ca993,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,uncultured,uncultured_bacterium
282dd7867741c58a5b4084ad8dcf416e,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,,
851fb326fa44c214289ef1d97b565881,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,
1faf4675b072b514567a4831b301eace,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,uncultured_bacterium
5a8d9630bce16ed195dc6838f5bc6981,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium
1a5006cf3201bb947f0ab506f0543871,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,uncultured_bacterium
129d642959aed1939b0696dc3f76c844,Unassigned,,,,,,
8f08a082baefdfc0c26a8e45988ff99a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,
5464dd24e81d0a4f2650f1e74d1bbccb,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,KD3-93,KD3-93,
afeaae2f023299ab93f7c285f2c39d73,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
558ba075065cc78d758b18069f6668fa,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,
347eadb9c31e728df4865beb3d73d74e,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,
359ba7893ac10621da803d1890a6317b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured_bacterium
1bf854bf4d9e9ba261799fafe99f29b9,Unassigned,,,,,,
11d1b00356a8c9a738e618b31fadfe00,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
42963cdffd4e107e30898663f3105c61,Unassigned,,,,,,
b9a6da57cb34cdcf04c2172589236cb9,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobium,uncultured_bacterium
5e18eaef4255ded5db3ad59f2dd08813,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_3,
158521dc4d8ada78a08cf6eaae1572c4,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,uncultured,
27c896372b06cc6a3fe738ca9c1b69ab,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
0729cb1b1c1058bf17ef9c8eccbdf74e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,
a11fcfc45c8eca734462c49addb19501,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
cb2a5c19beb21ef46c7bf2c6cd6f2658,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,uncultured_bacterium
e09f13f193b7904630a9777d5428c247,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,
f1be300df01babcf1897e6103507179f,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,
7e8a6238d2b8e06fe07982db5f2dc2db,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira,
4eb15a03c407b73951f8f12fd2b4737d,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,,,
2c1cfc1be8782573925444bbdd302da4,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
41ac02380e452ededdff0a92754b15d2,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,
de7cc56711c740aa310aa8de7f8a2fce,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,
732acea00688698d18cef72f061ff5c4,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Demequinaceae,Demequina,
31e18cc40c2abb2254044422209c3880,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767,
08095889bd357680b8825d2d1bf06bff,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
bf2ee68619ae227a03585c4acebe9fc9,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia,uncultured_bacterium
3d1a84f4bc6e2993941f5bb1ae7e169c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,
2219c4e8af3c2f7729538921c59e1fa7,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,uncultured,uncultured_bacterium
689dcab0bc09fd7d6fdeed4b38ce5ad0,Unassigned,,,,,,
ffbc17d3b7b4e9f1ce1b2db077fa2276,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,
b288d94ba9765762c7a5ac4b235ab905,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,
bec38e725d300835ed64f7842c1b7088,Unassigned,,,,,,
9f9a8f5adfa6213d65c0f4dd90b93f44,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
4f4b25fe9641629b5b972f534646f9db,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
1444c4f113d87be26e293a001d270dcc,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,
dec276abb3833d939911b1e23ebcbde2,Unassigned,,,,,,
9104e464668ba956eb9de3d3d2f9eb19,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,
a00952f65e5679b8f24a281beb33db78,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
cc8925180b8bb34e5b1d0b73794f7a7f,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Lapillicoccus,
88f5f1811ad3f6762cd754e25af3cb6e,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,
39d17aa0189c6690e277b0173151c376,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,
e90504bcd2c798138191f297ba600a24,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
269e85b4d3fea37f67953f0d35d167dd,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,uncultured,uncultured_bacterium
2ee51e36d4a26c92921af744ef3a183a,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter,
8ad86133143251ed1a96b2c1e7d5e163,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
994b4243baa74040a8b9c62320b476d7,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,
ce0c3aa0e9d75c3cb20109f97ead371d,Unassigned,,,,,,
5d7f46a44965d4e8288a0ddc35bb8f6d,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured_bacterium
3fa61304024dad4367bb6ce7296a8670,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
923df35b949b91583b639fb7773e8e48,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,uncultured_bacterium
e73e7549ada50e0768444e02bc0b048f,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
7e556d5bd9ab2697c4df39fac3095456,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,,
1cdaeb1b82c66ed84f128fcf7e59060e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
15f2ba97e649237fdb14abc70da6ff7b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
b483935ccc37784eb771605123753279,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Oligoflexus,uncultured_bacterium
f9878b0c16bd9f324e91ab6bc1964835,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,
6810a88a912ba780c8ae9aee46612121,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,
cdb210dd968880d2b9b65e92213faa62,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
09f3fbdc6b5561bb4dc526dc4ed106ad,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
78d60d4be4a692bad3c8182d7e8028f9,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,Leptolyngbya_PCC-6306,
8e07d26eea594cfb7e197174303673ce,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,
3678963cc78434e362575931e140b96a,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,FFCH7168,uncultured_bacterium
53898c2185051376bbeb5ec35c68a71a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,
f026d6f8b4fb93ec52cfa6d09305d093,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
43cd33cd152a0aa07508cc492d2f30e2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,
492530bd2bc9dbf8aed38a5d9e69e268,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,
77a8256fb0e14765341aecb3c061f31b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,
5c26a0b8e55fd51bbd0261e041d2d913,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,uncultured_bacterium
90d834ea68285e8b9e1728c4d5694305,Unassigned,,,,,,
1cd819d4be44383bbcc31ea9e3cc2f8a,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,,
51f7fabda2b08543df5b2891a2d078b0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,
13c3141fbd52358e9207ec2823f6718f,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcales-Tissierellales,Peptoniphilus,
7d0e0a303faa52a7feddd01d8384d455,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,
00c9cf8a9fa74e43674f68012e0f48d8,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,uncultured_bacterium
660ad1078c147d86d8f04e548caffafd,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,
9908b0f1d2329606399be70878081509,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
45482271686fecefa6da77c8e2ff2e27,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,R7C24,R7C24,uncultured_bacterium
f10b72e0b76d71f8d879f43cdfe6950f,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,uncultured_bacterium
6cd7d564df2648576dc32a389f9bad5c,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,FFCH7168,uncultured_bacterium
70832a8fd4af942ab7b9f1191b9b6732,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,uncultured_bacterium
dc4d8bb63e7f4087428966b4e641377e,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,
417a35a36c2dba526520e1c47989448e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas_sp.
c5d65d1adf3b5e49121342ddb69b55d7,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
d1c1c60d9098e975bedecbfb869c7709,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
884f7a104e5a2eb06c227eae7ca307a4,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,
63eaa78789fd67d359faa7094ec12eea,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,uncultured_bacterium
97092cc31de878aac9ead36b43d90268,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,,
8ca69855b6b61decfd685a94749a56fa,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,
61d633ed2cf60afefec33f90e366daca,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,uncultured,uncultured,uncultured_bacterium
0a18ede1acb1d7c7de3bcceedbc03c9b,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_bacterium
85ed9c2f213b270dcb540043ae924cb4,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,
7a6c82494e8b1c8b46246ca081806a03,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Caedibacter,
87f878c8b92012d11ad48d6a7148d3bb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
41a0a865e2bbfcfe3d4bf8eb277d2ff0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,
bb1131467162ed41aff22490cc8f2979,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_bacterium
aeb7c639111517bbd1eeea5b36951c48,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,
99417152ea2542556b15c5f144ac2a6d,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,
011d1162a2322f19c66e2b71470fa171,Unassigned,,,,,,
2d222de646245e39907488e7d294dc0f,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_bacterium
ad5f26e918802346e07115dcb4fa8962,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_bacterium
0cadd11c31594edf7ed8505e408087d8,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured_bacterium
a76a0c8014d098932842cf0d4949f3d2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,
65641452be75528754b5ae258ba661c1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,
9d1b5bd0d0059e907f1332f2a49aed8c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
84f848cd3180efc79ea2808c77e95426,Unassigned,,,,,,
b94850f71c8a0a400f6bf3b958aab6f2,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,
91f0510168870b6a1212d09dfe082d0a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
bdcbe27043737e58437872b984a98e8c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,
77ffdef888d6effa8aa39ad0a6ffdf55,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
db18fb848c040bfc89ff282483df7cba,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,
3937bc9f87d84db7341b8810cc2afb49,Unassigned,,,,,,
c1adfbf98455d9d570109152bc79cb8b,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,
c6dc500f37521d78fe96fdc83f707ac4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
ea46d861719501a6f41e6b097df899b9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
a476a2222c15e2d929c6713006879125,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
519f7af384efa404ae914321ec3b79b6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
ba574cdc2d3e1283562156199197ae2b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,
b4e6315653d26ba702193cfc60139df8,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,
afa5ef54a9d1fd6ecfc7ecc547c84deb,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
fae7bf72439159254b733c0d4aabaee0,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,
a4c965ea4eb2cfc436f0e08995e0531e,Unassigned,,,,,,
6efabc47fae0207d65c3e631fd618192,Unassigned,,,,,,
d35c7839febc452fb8460e90db251813,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,
923fa8f7f90c97c45eac89f788b2af31,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,
de313fa396b110a13311fc5e20a6e96d,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured_bacterium
abe88c3ec7869153db45f6cde5649c29,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,LWQ8,
8175bb9cad35b8c36f226255a19d1c20,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured_bacterium
fd2fc16dcae93a67905cc3670453081f,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
3cb42326b41441140daacc9e38e6e755,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Starkeya,
f89055d7a2533df503b3ebb16d199826,Unassigned,,,,,,
6d8798f67c0c67457da341ebb064bd3d,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,uncultured_bacterium
bdf90f366a7055a9e09ee3db7a5dd026,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,
77764f2b5167604f0380d921262a7e04,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_bacterium
169a82e5723731b3e4bb68290d658bb3,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,
10724a83da563f6bed77b3eb06cf9e95,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae,uncultured_bacterium
37d67d9b12de1eec24e37311204b03fe,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,
71deeec6dcc7df683daa57a71c9a85d6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,1174-901-12,uncultured_bacterium
a4355a961621c447b3d878be32b87ab7,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured_bacterium
f5d37c436e5fa321125b5bdd2e7d5a34,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Rickettsiella,
73e3e4a59756e6c30275187a1838db8c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
f817ac2f3930a7df1609fad0a74bc8e9,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,,
787b4e1c544d273249497ec0214235a7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
081fe3db8c2159e0b4aa3ee593cab64d,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,,
b0736526c63063e2faf44071043dd6f8,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium
b7c93aea4a75d7a5977f5382e3b4dea3,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
46edd9a681a1c394007859666f76d477,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,
a1c639274a35f1351e0ded43929eb196,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,
ede012f33a96715f43d5967b5a4a17d2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
a7dc734f28eab594d524705126dfb301,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
2b5900a14d2cf6ecb4297ef4269459f0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,
cede9a3c78100cb0bd9198c8e90df75c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
d88ed5d31d565b038c3b0f2ee4982561,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
10f8da8be9cceaa894c482bd1305da07,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
c7c0e01244f583900d4a673379650153,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,
2b24a68f9465ad4912db2ac22f9073ba,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,
471e9ff7b293d4ccb7a214c3cf0f66bb,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,
654bfb0f413d11d1fed411267b670f63,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium
